source,target
405020837,217239
405020695,191516
405020695,160628
405020695,220533
405020695,220534
406108019,220767
406108019,220768
440886784,209324
425359024,220560
406108162,132218
406108162,132219
412695089,154504
404461863,35933
404461863,9882
445435306,220880
426522346,220810
426522346,220811
401991234,103821
401991234,11801
401991234,97932
401991234,408
401991234,220835
401991234,4874
401991234,12221
401991234,22502
427719463,220627
427719463,19073
427719463,48996
401991252,181609
401991252,214705
405021836,220924
434161792,60798
434161792,60799
434161792,220940
417880993,220697
417880993,220698
421269790,220822
421269790,220824
405021952,134217
400106504,220953
400106504,232929
405022167,106949
405022103,216219
405022103,208961
441993782,220788
426522382,220960
436035149,220972
400106666,59721
406108796,12448
422430710,220978
404452757,4169
405003570,219447
405003605,182236
404451044,218986
404451044,354225
404451044,218985
400096524,21542
400096524,219448
400096524,219449
412692000,203189
404450214,217744
404450214,218958
419988384,208947
400094759,72953
400094759,216070
443119527,219021
401984938,184165
401984938,197442
404996821,37557
445426021,75017
412691403,218543
412691403,218544
404992727,148246
404992451,164824
404992451,31921
404992451,49399
404992451,234289
406094505,218547
404446569,92378
404446569,6720
404446569,216376
404446569,105883
426521294,218439
401984153,39
445426183,218560
445426183,218561
437061091,218564
437061082,125667
404992610,218558
404992610,210057
406094630,14472
445426138,218537
404447078,218293
404447078,209638
404447078,143474
404447078,218294
404993147,54798
426521301,218517
404447050,59308
404993156,216912
404993156,217981
404993156,211848
401984215,218570
441993657,127189
441993657,218533
404447167,218275
434161097,88464
406094710,215298
401984297,218592
401984279,279427
401984279,279428
401984279,279430
404993655,218596
404447256,207962
404447256,207455
419989016,215272
419989016,218597
441555773,218613
404994280,218614
404994280,218615
400090780,112113
404994315,163245
424612057,218296
424612057,218299
445427280,218075
445427280,217750
445427280,27362
445427280,207056
445427280,216397
445427280,218799
427718874,218795
404996965,218828
404996965,70972
404996965,218829
404996885,105883
430027277,218786
430027277,218791
425358686,218822
425358686,218825
437061171,218286
437061171,218287
404996974,218828
404996974,70972
404996974,218829
404997054,5575
404997054,49888
404997054,88895
424067388,218770
424067388,203539
404449520,124630
400092528,218832
400092528,218833
400092591,150836
400092591,218675
400092564,218832
400092564,218836
400092564,218837
417879772,38827
417879772,218808
417879772,218809
404997063,218834
404997063,133133
412691760,218684
443567668,207670
430027204,218716
404448120,211550
404448120,76451
404448120,216446
404448120,58885
404448914,218738
404996126,192512
404996126,36605
404996554,218678
404996554,113765
404996554,119907
404996554,59172
404996554,113328
400092216,218760
404997152,208790
440886560,218757
404996625,171276
444548081,80079
400092298,215030
400092298,218782
400092350,218698
400092350,218697
400092350,218690
400092350,71189
445427306,207155
443567677,127608
404994949,218628
404994949,218633
404994949,218630
404995332,13997
404995332,158137
404995332,176842
404995332,66609
404995332,5976
434161131,218661
400091217,218523
404995289,218658
404995289,208037
404995289,210092
404995289,188313
404995289,218655
404995797,113911
404995699,145598
435429127,53777
435429127,214553
401984536,215997
401984536,29632
401984536,110608
401984536,87956
401984536,39728
404448077,213664
404448077,5573
404448077,208255
404448077,200112
404448077,14054
425358622,218701
425358622,214343
404447577,212412
404447577,218636
404447577,218635
404447577,39340
404447577,214432
404448059,173988
404995902,218452
404995902,170220
404995902,75336
404995902,218712
400091431,78650
430798041,44191
443119536,219023
430798069,219021
428519276,218775
428519276,217523
428519276,218777
406096852,408
445428109,219036
435891466,218994
404450740,218990
401985269,279422
406097021,100140
406097021,27451
406097021,90901
406097021,13689
406097021,98226
404450839,82177
404450839,218997
404450839,218999
400093741,218201
400093750,219053
416306553,202238
416306553,166893
416306553,219064
412692180,116149
412692180,218729
412692180,218736
412692180,218731
401985474,218139
406096344,207587
422934622,218884
400092797,218895
400092797,216635
404997394,218900
404997394,59276
404997394,218898
404997394,208243
400092680,218722
400092680,218726
404997447,218906
442729175,218908
442729175,218909
442729175,218910
400092813,209787
439393844,218792
439393844,218793
404997768,207025
406096521,193858
406096521,40892
400092886,164888
400092886,215882
400092886,215883
431169754,218944
431169754,218946
431169754,218947
404997571,129747
404997571,13995
404997571,36301
448389823,181118
400093938,219024
400093938,219027
406096665,69703
406096665,154097
406096665,64584
419989114,218982
440389937,218487
440389937,218490
440389937,218489
440389937,167724
440389937,199207
404450330,167233
404450330,192243
404450330,212176
404450358,218995
412692064,218941
412692064,218940
412692064,5202
400093377,183796
400093377,218931
400093377,218930
400093377,208668
400093377,208672
400093377,218920
400093377,218914
400093377,218933
400093377,218929
400093377,218921
400093377,218922
400093377,218925
400093377,218926
400093377,218919
429649650,218803
422717411,219012
401985198,101720
401985198,218623
421269200,197135
421269200,135545
421269200,88221
421269200,218861
421269200,208359
421269200,218863
421269200,218865
445428029,218993
419989169,218608
406097398,204785
406097398,30454
401985456,219043
401985456,213649
401985456,98918
404999506,219068
404999506,10018
404999506,219069
445428038,218611
445428038,218612
423098374,219071
423098374,219072
404999515,92675
404999515,217100
404999515,217099
404999597,108374
404999613,78423
404451080,170220
404451080,16002
404999695,219084
404999695,219085
404999695,216654
404999695,6694
404999695,38416
404999695,66980
404451053,219080
404451053,219081
425053434,32227
431946460,214578
445428387,56362
400094278,136434
404999944,16003
404999944,21244
405000029,219101
404999953,9436
404999953,29501
404999953,17902
404999953,208986
406098878,219267
412692554,218806
412692554,217865
405001714,219122
405001714,219124
405001714,219126
405001714,215953
425053443,219076
416306786,219249
405001796,160167
405001796,219127
405001796,219128
405001796,34863
400095400,7719
400095446,218982
400095446,193858
400095446,40892
422934640,9411
428519310,213932
415089184,219284
415089184,163375
401986044,214987
401986044,82743
401986044,216241
401986044,216240
401986044,219228
438725970,240533
404451972,219278
404451972,61165
404451972,217475
400095605,253794
440390079,219288
440390079,219290
400096034,209984
412692607,219186
412692607,219187
405002517,219294
400094456,219104
426521695,213607
426521695,219280
443119581,219304
405000163,219118
426521579,219135
426521579,219137
405000074,178485
424612137,8409
425358739,134687
405000378,232390
405000378,219158
405000378,77946
443119545,219149
401985697,216576
401985697,218751
401985697,42703
401985697,218752
401985697,164676
423098383,219086
406098379,209895
400096221,216762
404452454,200112
405003231,48840
412692705,219421
412692705,219422
444548198,219403
444548198,219404
405003026,219386
436034701,139585
416306964,52755
416306964,175250
416306964,219299
416306964,219298
416306964,219296
412692723,219428
405003311,45625
424067574,157225
424067574,157226
406099733,98317
406099724,219435
431169923,13484
431169923,219065
424067592,219066
401985839,219047
419989347,81597
405001144,24231
405001144,205417
423098392,219432
448390045,219205
448390045,219207
404451678,102923
406098672,219018
406098672,26660
405001215,207098
405001215,212552
405001215,215860
443119563,219105
421269273,219263
421269273,25319
405001590,166281
415591023,219216
405002704,127571
405002704,219292
405002562,212999
405002562,211322
404452196,208415
404452196,217235
443857364,75336
412692625,25013
412692625,211454
412692625,114755
404451927,219270
404451927,183808
404451927,42219
404452230,56290
404452230,1400
405002697,75336
445429359,219172
445429359,21343
445429359,128613
419989310,197927
419989310,197929
419989310,216537
419989310,184707
448390125,219318
400096196,219223
400096196,219068
400096196,219220
400096061,136434
406099519,219374
406099519,219375
406099519,210593
405002884,219361
405002884,219362
405002884,213351
405002884,208033
405002884,219370
405002884,219363
405002884,213942
405002991,9802
405002991,10540
448390134,219388
448390134,219391
448390134,219392
404452524,1222
404452524,209910
445429563,219453
437976451,234423
437976451,219459
401986650,159432
445429377,215689
445429377,5325
445429377,215688
445429377,5322
437061377,157683
405003703,219462
405003703,113742
405003703,219463
405003703,219464
405003703,219465
417880136,92523
405003829,99826
406100080,219484
405003810,219470
405003810,219472
405003909,100655
443857444,214698
405004025,39032
400096597,219195
400096800,59721
439393951,19982
412692821,219486
412692812,219509
423098409,213868
424067645,279406
424067636,279409
406100320,219474
406100320,219476
404453220,208812
404453220,74960
426521784,209638
434161391,219282
405004285,219517
405004285,219514
405004310,44190
405004310,72753
405004310,219521
405004310,219524
423098427,279403
424067654,219537
424067654,219538
424067654,219539
404453275,219582
415591103,219645
423098445,279381
405004882,208491
405004882,219507
405004908,18125
412692947,144109
412692947,152754
404453523,207054
406100696,219649
406100696,219650
406100696,206964
405005122,181596
405005122,219681
412692983,209134
405005104,219253
405005104,320890
405005088,19130
405005088,81812
406100909,218598
404453505,219651
404453505,159141
445430258,52199
439394013,219653
439394013,217789
405005391,176924
405005391,107854
434161462,219706
405004409,219591
445429938,219556
415089326,219593
415089326,219594
423098463,218282
431169932,219596
406100570,233042
430027507,56233
424067716,279391
424067716,279392
445430016,189986
442260777,219646
404445258,143151
416305304,144339
416305304,218051
416305304,217378
401983109,218173
400082708,11858
400082708,154730
400082708,135337
421268942,217656
421268942,217657
421268942,217658
431169166,212372
445421758,5325
445421758,215688
445421758,215689
445421758,4765
445421749,5325
445421749,215688
445421749,215689
434160748,217307
431169031,9685
404979181,217261
404979181,176125
404979181,216996
404979181,216997
446754619,217310
404979109,217334
404437980,217235
404437980,208415
445421767,5325
445421767,215688
445421767,215689
400079080,217345
400079080,211911
400079080,217346
400079179,217165
400079179,217167
406086676,217348
406086676,217352
404979500,101692
404979500,18335
404979500,215180
404979500,42368
404979500,217377
404979500,8463
401980638,212802
424067128,217132
436034131,217378
400079543,216958
400079543,216960
400079543,216959
404979742,163464
435428761,217395
416304467,210852
401980709,217326
434160775,217354
434160775,207541
445422212,217413
445422212,151146
400079721,211955
400079721,217357
431169068,216931
431169068,216932
431169068,216934
431169068,146216
404438284,279442
400079972,215910
400079972,217424
400079972,217425
400079972,71952
400079936,217340
400079936,217342
400079936,217344
404980115,217448
404980115,217447
404438346,217434
404438346,216677
404438346,217435
417878960,217202
417878960,208760
417878960,217204
404980151,215682
415087462,214116
